Name,Address,City,lng,lat,Phone,Website,Introduction,Open_Time,Rating,Suggested_Duration,lng.1,lat.1
白塘生态植物园Baitang Ecology Botanical Garden,苏州市工业园区现代大道南施街口,Suzhou,120.733783,31.332013,0512-62583666,,该植物园位于园区现代大道中段的北部，与金鸡湖、沙湖互成犄角，总占地面积约60．5公顷，其中水面面积约12公顷。该园的设计方案出自荷兰知名景观设计公司NITA景观设计院。白塘植物园内的植物搭配和植物造景将突出生态景观，植物设计、地型塑造、水体设计等均以模拟自然界的生态为原则。将布置一定规模的自然风景林，并引入一些野生动物、鸟类、昆虫等，逐步使林子自身形成生态循环。为了弥补园区内无天然山体的不足，在植物园中还将进行地形改造，通过人工堆土造山，营造出山峦跌宕起伏的景观。白塘湖湖水也将尽量以原始生态的面目呈现，一方面水位可进行有效控制，并与外河水循环贯通，另一方面，通过曲折的湖岸线、河网山坡湿地等来自然展示多样的生态群落。该植物园可大致分为西、中、东三大地块区域，地势也从西向东逐渐提高。西区：地势较为平坦，布有“公园西主入口、综合服务建筑1（音乐雾广场）、综合服务建筑3、租船管理处”以及观光游览车起（终）站点，这些均为公园游客活动相对集中的聚散地。中区：地势较“西区”有所提高且起伏不平，一是为了适当遮挡入园游客的视线，同时也是根据“春夏秋冬”季节与适宜植物生长的特征而筑。其中“游船车辆修理处”布置于“春岛”，“VIP贵宾接待室”布置于“秋岛上”。东区：地势较高。采用机械堆筑主峰高度为14.8米、次峰高度为11米的人工山体。其间布置“综合服务建筑2、综合服务建筑4 ”以及“山顶茶室”。为了体现城郊野外山林的原始旷野情趣，在山体上还构筑二条“人工溪流”，一条为“水溪”，另一条为“旱溪” 。同时在山体上的适当位置，还涉及布置了面积大小不等的三个“儿童游乐场”。,9:00-17:00；详情以景区公示为准。,4.7,建议游览时间：1小时 - 3小时,120.733783,31.332013
缥缈峰塔Misty Peak Tower,苏州市吴中区金庭镇西部环岛旅游公路缥缈峰上,Suzhou,120.25224,31.116181,,,缥缈峰塔位于西山缥缈峰顶，为4层8面，高20米，建于2006年，是太湖西山国家森林公园重要的森林防火预警设施，塔下为存放消防灭火器材的仓库。“莫愁怀抱无消豁，缥缈峰头望太湖”（宋代文学家范成大诗句），登上缥缈峰顶的瞭望塔，可将三万六千顷湖光山色尽收眼底，令人心旷神怡，是太湖地区佳的登高旅游胜地。游玩缥缈峰将有观光车直接送达。,具体开放时间请咨询景区,4.6,建议游览时间：1小时,120.25224,31.116181
古里红豆山庄Hongdoushanzhuang Ruins,常熟市古里镇红杨路和金桂路交汇处往西200米,Suzhou,120.878231,31.608838,0512-52568888,,红豆山庄位于江苏省常熟市古里镇芙蓉村，原名碧梧山庄，始建于宋末元初，历史悠久。因钱谦益和江南名媛柳如是的诗文，以及两人白发红颜的一段姻缘轰动一时而闻名。随着历史变迁，山庄经历沧桑，旧时建筑均毁，惟存红豆树一株顽强生存。为了重现钱柳的传奇浪漫故事，古里镇镇政府和苏汽集团在原山庄的遗址上重建了红豆山庄，并植入了众多的游玩项目，打造了多个浪漫主题的游乐区，让游客爱在此、乐在此，享受浪漫的心跳时光。红豆山庄是集文化旅游、亲子度假、休闲度假、团建拓展等为一体的一站式旅游景区。,全年 08:30-17:00;全年 08:00-17:30,4.4,建议游览时间：3小时 - 4小时,120.878231,31.608838
苏州本色美术馆True Color Musuem,通达路219号近九盛港路,Suzhou,120.668342,31.256218,"0512-65968890, 0512-65030975",,本色美术馆是陈翰星先生私人投资兴建并由专业团队经营管理的非赢利艺术文化机构，主要致力于推广中国当代艺术在试验性方面的探索，并试图在多种艺术形式上进行跨界的积极尝试，涉及绘画、雕塑、装置、行为艺术、摄影、录像、建筑、设计、音乐等方面。美术馆位于运河畔，依水而建，占地面积 13 亩，主体造型为三个立方体相连而成，外立面用100多万块青砖凹凸拼贴而成，青灰色质感使整个建筑气势内敛而又饱含张力，与周边河流，湖泊，民居等自然生态相得益彰。美术馆在功能上有明确的区域划分，包括入口大厅、主题展区、影像厅，办公区、艺术家工作室及公寓、会员俱乐部、咖啡厅、艺术品商店等。空间之间巧妙连接而相对独立，适合大展及主题个展。环保概念与风水学在建筑理念中充分凸显，古木、老砖的大面积应用使整个建筑古朴自然，传统元素与当代观念在这里完美结合。 ,全年 周二-周日 10:00-17:00,4.3,建议游览时间：1小时,120.668342,31.256218
张家港梦幻海洋王国Zhangjiagang Dream Ocean Kingdom,苏州市张家港市吾悦广场负一层,Suzhou,120.538413,31.840353,0512-58289999,,张家港梦幻海洋王国场馆面积约8000平方米，是基于亲子、环保的设计理念打造而成的集观赏、科普和娱乐于一体的国内一家超大型城市精品海洋主题乐园。馆内引进五大洲、四大洋的近200多种，一万余尾稀有的海洋鱼类和海洋生物。10大主题区：神秘亚马逊、维京之家、梦幻水母宫、海底秘密花园、海狮欢乐秀场、人鱼之恋、海底寻宝、深海传奇、极地城堡、渔人码头。馆内采用先进的高科技淡水盐化系统；并由现代化的海水过滤系统和海底生命自动维持系统来维持海水的温度、硬度、含氧量等，营造出比自然海水更适合海洋生物的生活环境。同时，由水产养殖人员、工程师以及海洋生物学专家等组成的团队负责馆内的技术及管理工作，使得海洋王国的生物们在这里繁衍生长，生生不息。,全年 10:00-20:00,4.4,建议游览时间：2小时 - 3小时,120.538413,31.840353
兴福寺Xingfu Temple,苏州市常熟市寺路街148号,Suzhou,120.715169,31.668104,0512-52844489,,寺庙始建于南齐，原是江南名寺，但屡经兴废，80年代重建。寺内有藏经楼、观音殿、禅堂等建筑，还有大殿三世佛，是常熟较为知名的寺院及游览地。寺庙地处虞山北麓，自然景观丰富，有破龙涧、舜过泉等景点。,全年 5:30-17:00,4.6,建议游览时间：1小时 - 2小时,120.715169,31.668104
北塔报恩寺North Temple Tower,苏州市姑苏区人民路1918号,Suzhou,120.615578,31.324943,0512-67534589,, 北寺塔高76米，八角九层，雄冠江南。原先登高可俯瞰全城风光，但目前景区内正在整修，不能入内参观。塔的四周尚存部分明清时期重建的报恩寺建筑。北寺塔是中国楼阁式佛塔，始建于三国，相传是孙权为报母恩所建，因而得名报恩寺塔。塔东有不染尘观音殿，俗呼楠木观音殿，始建于南宋绍兴二十三年，现存殿宇为明万历时重建，是苏州保存完整的明代建筑。观音殿南建有一长廊，陈列着目前国内较大的巨型漆雕“盛世滋生图”也称‘姑苏繁华图”，长32米，高昂2米。塔后有罕见的元代石雕“张士诚纪功碑”。塔北有古铜佛殿、藏经阁。古铜佛殿曾供铜铸三世佛，单檐硬山造，观音兜山墙，梁架、脊饰具有徽州建筑风格。藏经阁为重檐歇山楼阁式，原额梵香堂。塔东北有园，山石峭拔，水池萦回，亭榭廊桥各得其所，名为梅圃。,全年 7:45-17:30,4.6,建议游览时间：1小时,120.615578,31.324943
艺圃Garden of Cultivation,苏州市姑苏区文衙弄5号,Suzhou,120.604713,31.315482,0512-67271614,,艺圃始建于明嘉靖二十年（公元1541年），万历四十八年（公元1620年）为文征明的孙子文震孟购得，名药圃。清顺治十六年（公元1659年）园归山东莱阳人姜采，改名为艺圃。艺圃为一颇具明代艺术特色的小型园林，也是苏州园林中小的一个，全园布局简练开朗，风格自然质朴，无繁琐堆砌娇捏做作之感，其艺术价值远胜于晚清之园林作品。从山水布局，亭台开间到一石一木的细部处理无不透析出古朴典雅的风格特征。全园以水池为中心，分住宅、花园两部分，池北以建筑为主，有博雅堂、延光阁等，池...艺圃始建于明嘉靖二十年（公元1541年），万历四十八年（公元1620年）为文征明的孙子文震孟购得，名药圃。清顺治十六年（公元1659年）园归山东莱阳人姜采，改名为艺圃。艺圃为一颇具明代艺术特色的小型园林，也是苏州园林中小的一个，全园布局简练开朗，风格自然质朴，无繁琐堆砌娇捏做作之感，其艺术价值远胜于晚清之园林作品。从山水布局，亭台开间到一石一木的细部处理无不透析出古朴典雅的风格特征。全园以水池为中心，分住宅、花园两部分，池北以建筑为主，有博雅堂、延光阁等，池南以山景为主，临池处则以湖石叠成绝壁、石径，既有变化又较自然。池水之东有乳鱼亭，系明代遗构。从水榭南望，山水交融，林木葱茏，颇具山林野趣，为园中主要对景。此种池水、石径、绝壁相结合的手法，取法自然而又力求超越自然，是明末清初苏州一带造园家常用的叠山理水方式。,3/1-10/31 07:30-17:30;11/1-2/28 07:30-17:00,4.7,建议游览时间：1小时 - 2小时,120.604713,31.315482
全福讲寺Quanfu Temple,苏州市昆山市周庄古镇最南端的南湖岸边,Suzhou,120.845685,31.113199,0512-57211784,,全福讲寺始建于宋元佑元年（公元1086年），现在看到的寺庙是1995年重建的。这座位于南湖畔的寺庙是典型的园林寺庙，拥有大片湖泊和亭台楼阁，寺庙建筑多浮于水上，寺门口牌坊上的“水中佛国”四字正是它的写照。全福讲寺南北走向，中轴线上是主体建筑，东西各有一个花园，分别为了纪念唐朝著名诗人刘禹锡、陆龟蒙和西晋文学家张季鹰而建。寺庙的山门对着南湖，里面供奉着弥勒佛、韦陀、哼哈二将。连接山门和指归阁的五孔石桥跨于硕大的放生池上，西边又有一座曲桥，桥上有亭子，岸边还有假山，池中成群的鲤鱼遨游，若不是还有黄墙灰瓦的寺庙建筑衬托，恐怕要让游客疑心自己身处园林中。指归阁中供奉西方三圣，过指归阁，经钟楼、鼓楼往北，是大雄宝殿，殿中的释迦牟尼铜像高达5米，庄严宏伟。大雄宝殿北边是藏经楼，游人不能入内。,8:00-16:30,4.3,建议游览时间：1小时,120.845685,31.113199
周庄博物馆Zhouzhuang Museum,苏州市昆山市周庄镇后港街38号周庄古镇景区内,Suzhou,120.844095,31.115348,051257212886,,馆内主要展示了周庄当地独具特色的民风民俗和民间的生活用具、农具等，还有一些专门展品，如棋展、摄影展等。生活用具完全是水乡农间的生活、劳动用品，像竹篮、果子筒、全盘（结婚备用品），还有旧时榨果汁的榨凳，以及小孩站的立桶，相当于现在的学步车。靠左边的是当时农村里一些常用的农具，有扇谷的风车，锄草的工具，还有量米的量具，耕田的犁之类。西面第二进是棋展，展示了古代、现代大大小小好多种棋，大的有12千克重，小的要用放大镜才能看清楚，还有立体形象棋。二楼上是博物馆珍藏的珍品，周庄长卷——整个古镇全景图，这幅画长25米，宽0.9米，由我国30多名艺术家花了半年以上工夫才完成，兼书、画、绘于一体，把浓浓的水乡韵味再一次展现于眼前。还有日本女画家桥本心泉创作的岩彩石画《周庄的某一天》，以及全国各地的摄影家和爱好者拍摄出的优秀作品，以及一些工艺大师独具匠心的工艺品。,全年 08:00-16:30,4.3,建议游览时间：0.5小时,120.844095,31.115348
